Rank,Lemma,Count,RelativeFrequency
882,δεσπότης,85,0.000088
883,ἀνό,85,0.000088
884,κάρα,85,0.000088
885,πολύμητις,85,0.000088
886,κοινῇ,84,0.000087
887,δείκνυμι,84,0.000087
888,ἔξεστι,84,0.000087
889,Ἥφαιστος,84,0.000087
890,Διομήδης,84,0.000087
891,εὐνή,84,0.000087
892,τάχα,84,0.000087
893,ὄχος,84,0.000087
894,ἀλκή,84,0.000087
895,ἐπερωτάω,84,0.000087
896,χρηστός,83,0.000086
897,τιν,83,0.000086
898,θηρίον,83,0.000086
899,Θεσσαλός,83,0.000086
900,τεσσαράκοντα,83,0.000086
901,Σάμιος,83,0.000086
902,Σαλαμίς,83,0.000086
903,Αἰνείας,83,0.000086
904,ὑπάγω,83,0.000086
905,ἀπόστολος,83,0.000086
906,θυσία,82,0.000085
907,τρίς,82,0.000085
908,φύω,82,0.000085
909,εἰσοράω,82,0.000085
910,τροφή,82,0.000085
911,πίων,82,0.000085
912,Ἑλληνικός,82,0.000085
913,καλύπτω,82,0.000085
914,χάλκεος,82,0.000085
915,Πηνελόπεια,82,0.000085
916,νόσος,81,0.000084
917,αἰτέω,81,0.000084
918,κομίζω,81,0.000084
919,κάτω,81,0.000084
920,νίκη,81,0.000084
921,Ὀλύμπιος,81,0.000084
922,προσεύχομαι,81,0.000084
923,Χίος,81,0.000084
924,κῦδος,81,0.000084
925,κἀγώ,81,0.000084
926,ἔμπροσθεν,80,0.000083
927,φάος,80,0.000083
928,ἱμάτιον,80,0.000083
929,τράπεζα,80,0.000083
930,ἔρις,80,0.000083
931,μαρτυρέω,80,0.000083
932,κηρύσσω,80,0.000083
933,ἀπάγω,80,0.000083
934,αὐτίκος,80,0.000083
935,σάκος,80,0.000083
936,πλέων,79,0.000082
937,ἀδικύς,79,0.000082
938,ἑκών,79,0.000082
939,πράγω,79,0.000082
940,κλύω,79,0.000082
941,ξύλον,79,0.000082
942,Ἰδομενεύς,79,0.000082
943,δεῦρο,78,0.000081
944,ποιητής,78,0.000081
945,δόλος,78,0.000081
946,ἐνθάς,78,0.000081
947,Εὔβοια,78,0.000081
948,ἀγγελία,78,0.000081
949,ῥέζω,78,0.000081
950,φαεινός,78,0.000081
951,Μωϋσῆς,78,0.000081
952,θέλος,77,0.000080
953,ἀνάγκαζος,77,0.000080
954,ἀπολύω,77,0.000080
955,ὀνομάζω,77,0.000080
956,τετρακόσιοι,77,0.000080
957,ἀποβαίνω,77,0.000080
958,συνάγω,77,0.000080
959,εὐαγγέλιον,77,0.000080
960,ἀνοίγω,77,0.000080
961,βαπτίζω,77,0.000080
962,χρεία,76,0.000079
963,ᾍδης,76,0.000079
964,ὅμηρος,76,0.000079
965,λέων,76,0.000079
966,ναίω,76,0.000079
967,κτῆμα,76,0.000079
968,θάλαμος,76,0.000079
969,ἀποπέμπω,76,0.000079
970,Σπάρτη,76,0.000079
971,Ἰερουσαλήμ,76,0.000079
972,γοῦν,75,0.000078
973,πρόσω,75,0.000078
974,εἴσω,75,0.000078
975,ἄμφω,75,0.000078
976,κλέος,75,0.000078
977,ξίφος,75,0.000078
978,ἀποπλέω,75,0.000078
979,καταλαμβάνω,75,0.000078
980,τάφρος,75,0.000078
981,μυριάς,75,0.000078
982,μεγάθυμος,75,0.000078
983,νέομαι,75,0.000078
984,καθίζω,75,0.000078
985,ἀμφίπολος,75,0.000078
986,πέπνυμαι,75,0.000078
987,Σίμων,75,0.000078
988,σφόδρα,74,0.000077
989,ἰχθύς,74,0.000077
990,Πηλεύς,74,0.000077
991,τυφλός,74,0.000077
992,ζωός,74,0.000077
993,ἰσθμός,74,0.000077
994,Σώκρα,73,0.000075
995,κρέας,73,0.000075
996,μῆλον,73,0.000075
997,ποῦ,73,0.000075
998,συμφορά,73,0.000075
999,πάντος,73,0.000075
1000,λίαν,73,0.000075
1001,ἐντολή,73,0.000075
1002,πρέσβυς,72,0.000074
1003,μηκέτι,72,0.000074
1004,εἷμα,72,0.000074
1005,ἔρομαι,72,0.000074
1006,πάτηρ,72,0.000074
1007,Κόρινθος,72,0.000074
1008,ἠμείβειβος,72,0.000074
1009,Κρονίων,72,0.000074
1010,Ποσειδεών,72,0.000074
1011,αὐλή,71,0.000073
1012,κρίσις,71,0.000073
1013,διδάσκαλος,71,0.000073
1014,πρεσβύτερος,71,0.000073
1015,Εὐρώπη,71,0.000073
1016,καθύπερθε,71,0.000073
1017,καταλέγω,71,0.000073
1018,ἀγλαός,71,0.000073
1019,ἀτρεκής,71,0.000073
1020,γλαφυρός,71,0.000073
1021,φῶς,71,0.000073
1022,Ἀβραάμ,71,0.000073
1023,τυραννίς,70,0.000072
1024,διότι,70,0.000072
1025,ἰσχύς,70,0.000072
1026,κήρ,70,0.000072
1027,σῆμα,70,0.000072
1028,μέλος,70,0.000072
1029,Βυζάντιος,70,0.000072
1030,κρείων,70,0.000072
1031,Τυδείδης,70,0.000072
1032,πλοῦτος,69,0.000071
1033,θνητός,69,0.000071
1034,πρᾶξις,69,0.000071
1035,παρασκευή,69,0.000071
1036,ἴσχω,69,0.000071
1037,ἀσπάζομαι,69,0.000071
1038,σύμπας,69,0.000071
1039,τηρέω,69,0.000071
1040,σώζω,69,0.000071
1041,τῷ,69,0.000071
1042,ἀναιρέω,69,0.000071
1043,Χορός,69,0.000071
1044,Αἰγινήτης,69,0.000071
1045,λόχος,69,0.000071
1046,ἕζομαι,69,0.000071
1047,ὦκα,69,0.000071
1048,ποιός,68,0.000070
1049,ὀφείλω,68,0.000070
1050,κῆδος,68,0.000070
1051,βωμός,68,0.000070
1052,κονία,68,0.000070
1053,μέγʼ,68,0.000070
1054,ἀφίστημι,68,0.000070
1055,νόστος,68,0.000070
1056,μεγαλήτωρ,68,0.000070
1057,μίγνυμι,68,0.000070
1058,ἰθύς,68,0.000070
1059,Ἰσραήλ,68,0.000070
1060,σάββατον,68,0.000070
1061,κἀν,67,0.000069
1062,στάσις,67,0.000069
1063,μυρίος,67,0.000069
1064,διό,67,0.000069
1065,γράμμα,67,0.000069
1066,κρατήρ,67,0.000069
1067,ὄρνις,67,0.000069
1068,δαιμόνιον,67,0.000069
1069,Θῆβαι,67,0.000069
1070,ἵζω,67,0.000069
1071,ἀέκων,67,0.000069
1072,καίω,67,0.000069
1073,ὀιστός,67,0.000069
1074,πότνια,67,0.000069
1075,αἰώνιος,67,0.000069
1076,συμβαίνω,66,0.000068
1077,μάρτυς,66,0.000068
1078,ἰδιώτης,66,0.000068
1079,σκότος,66,0.000068
1080,ὄνος,66,0.000068
1081,πόλλς,66,0.000068
1082,πορεύος,66,0.000068
1083,γραμματεύς,66,0.000068
1084,Ἀστυάγης,66,0.000068
1085,χαρίζομαι,65,0.000067
1086,γιγνόμενος,65,0.000067
1087,κοῖλος,65,0.000067
1088,βασίλειον,65,0.000067
1089,ἐκεῖθεν,65,0.000067
1090,αὔτως,65,0.000067
1091,χολόω,65,0.000067
1092,φόρος,65,0.000067
1093,σπείρω,65,0.000067
1094,Ἰθάκη,65,0.000067
1095,ἡλικία,64,0.000066
1096,εἴρω,64,0.000066
1097,οὐτός,64,0.000066
1098,παραγίγνομαι,64,0.000066
1099,καθαρός,64,0.000066
1100,ἄλλοτε,64,0.000066
1101,στρατεία,64,0.000066
1102,ἀγαπητός,64,0.000066
1103,δρόμος,64,0.000066
1104,ἥμισυς,64,0.000066
1105,ἀστός,64,0.000066
1106,πίμπλημι,64,0.000066
1107,φορέω,64,0.000066
1108,πλόος,64,0.000066
1109,τέκος,64,0.000066
1110,ποιόω,64,0.000066
1111,ὡσαύτως,63,0.000065
1112,ἀναγκαῖος,63,0.000065
1113,τολμάω,63,0.000065
1114,μάντις,63,0.000065
1115,τλάω,63,0.000065
1116,ἱερεύς,63,0.000065
1117,ἀπαγγέλλω,63,0.000065
1118,ὁμοῦ,63,0.000065
1119,ἄχος,63,0.000065
1120,ἀνέχω,63,0.000065
1121,ἐλπίζω,63,0.000065
1122,ὑπομένω,63,0.000065
1123,διακόσιοι,63,0.000065
1124,ὅρκιον,63,0.000065
1125,Νεῖλος,63,0.000065
1126,Νικίας,63,0.000065
1127,ἐπιτέλλω,63,0.000065
1128,Ἱεροσόλυμα,63,0.000065
1129,ἄπειμι,62,0.000064
1130,καινός,62,0.000064
1131,οὐδός,62,0.000064
1132,ἡδύς,62,0.000064
1133,εἰκότως,62,0.000064
1134,δεσμός,62,0.000064
1135,εἰκών,62,0.000064
1136,θαυμάζω,62,0.000064
1137,φυλακεύς,62,0.000064
1138,τόδις,62,0.000064
1139,τάφος,62,0.000064
1140,ἐλαβοί,62,0.000064
1141,Χαλκιδεύς,62,0.000064
1142,πελταστής,62,0.000064
1143,γέφυρα,62,0.000064
1144,παρασάγω,62,0.000064
1145,φάλαγξ,62,0.000064
1146,Αἰθίοψ,62,0.000064
1147,Λύκιοι,62,0.000064
1148,αἰχμή,62,0.000064
1149,Ἀντίλοχος,62,0.000064
1150,προσκυνέω,62,0.000064
1151,θέλημα,62,0.000064
1152,οἴκαδε,61,0.000063
1153,δίκαιον,61,0.000063
1154,ἀληθός,61,0.000063
1155,ἔμπεδος,61,0.000063
1156,φιλόσοφος,61,0.000063
1157,οἰκίον,61,0.000063
1158,ἐκτός,61,0.000063
1159,προσφέρω,61,0.000063
1160,φυγή,61,0.000063
1161,τιμωρία,61,0.000063
1162,χαρά,61,0.000063
1163,πέραν,61,0.000063
1164,ἄγαλμα,61,0.000063
1165,ἐπιβαίνω,61,0.000063
1166,δοξάζω,61,0.000063
1167,Γαλιλαία,61,0.000063
1168,συγγενής,60,0.000062
1169,πάντως,60,0.000062
1170,πρόγονος,60,0.000062
1171,δέομαι,60,0.000062
1172,ἀπορία,60,0.000062
1173,γέρας,60,0.000062
1174,γραφή,60,0.000062
1175,πτωχός,60,0.000062
1176,νεῖκος,60,0.000062
1177,χωρέω,60,0.000062
1178,ἔσω,60,0.000062
1179,στόλος,60,0.000062
1180,Δωριεύς,60,0.000062
1181,προίημι,60,0.000062
1182,Μυτιληναῖος,60,0.000062
1183,Ἀρκάς,60,0.000062
1184,ἡμίονος,60,0.000062
1185,Πηλείδης,60,0.000062
1186,χόλος,60,0.000062
1187,φαίδιμος,60,0.000062
1188,ἆρα,59,0.000061
1189,σεαυτοῦ,59,0.000061
1190,γαμέω,59,0.000061
1191,θεωρέω,59,0.000061
1192,πόθεν,59,0.000061
1193,τίνω,59,0.000061
1194,ἅδος,59,0.000061
1195,ἄλκιμος,59,0.000061
1196,ψιλός,59,0.000061
1197,μετεῖπον,59,0.000061
1198,δαίφρων,59,0.000061
1199,χλαῖνα,59,0.000061
1200,λυγρός,59,0.000061
1201,Δαυίδ,59,0.000061
1202,προσήκω,58,0.000060
1203,εἶπος,58,0.000060
1204,χείρων,58,0.000060
1205,θαῦμα,58,0.000060
1206,μέτρον,58,0.000060
1207,πάντῃ,58,0.000060
1208,Ἀττικός,58,0.000060
1209,βαρύς,58,0.000060
1210,αὐχήν,58,0.000060
1211,στέφανος,58,0.000060
1212,ἐπιτήδειος,58,0.000060
1213,ἀγείρω,58,0.000060
1214,Βορέας,58,0.000060
1215,φιλότης,58,0.000060
1216,Ἀλκίνοος,58,0.000060
1217,Πειραιεύς,57,0.000059
1218,ἐπιστήμη,57,0.000059
1219,θεραπεύω,57,0.000059
1220,πῶπος,57,0.000059
1221,ἔχθρη,57,0.000059
1222,ἀνάσσω,57,0.000059
1223,σίδηρος,57,0.000059
1224,μάθημα,57,0.000059
1225,πέλαγος,57,0.000059
1226,εἶτα,57,0.000059
1227,ἐρῆμος,57,0.000059
1228,συλλέγω,57,0.000059
1229,Ἀφροδίτη,57,0.000059
1230,Παλλάς,57,0.000059
1231,Πεισίστρατος,57,0.000059
1232,εὐώνυμος,57,0.000059
1233,Θρᾳκία,57,0.000059
1234,Κλείω,57,0.000059
1235,ἐπιστολή,57,0.000059
1236,Πλαταιαί,57,0.000059
1237,Βράσιδας,57,0.000059
1238,Χειρίσοφος,57,0.000059
1239,ἄχρι,57,0.000059
1240,μεγάλως,57,0.000059
1241,ὄσσε,57,0.000059
1242,Μηριόνης,57,0.000059
1243,γῆρας,56,0.000058
1244,ἄγριος,56,0.000058
1245,στρέφω,56,0.000058
1246,ἐλάχιστος,56,0.000058
1247,ἀδικός,56,0.000058
1248,ὁπότερος,56,0.000058
1249,λίσσομαι,56,0.000058
1250,πρᾶττος,56,0.000058
1251,πλησίος,56,0.000058
1252,ἔξωθεν,56,0.000058
1253,Φοῖβος,56,0.000058
1254,λιμός,56,0.000058
1255,οὔκουν,56,0.000058
1256,ἀναλαμβάνω,56,0.000058
1257,σπέρμα,56,0.000058
1258,ἀείρω,56,0.000058
1259,μηρός,56,0.000058
1260,ὕλη,56,0.000058
1261,ἆθλον,56,0.000058
1262,Ἄρτεμις,56,0.000058
1263,θώραξ,56,0.000058
1264,ἀντίθεος,56,0.000058
1265,αὖθι,56,0.000058
1266,ἀργαλέος,56,0.000058
1267,ἀληθή,55,0.000057
1268,μάκαρ,55,0.000057
1269,τελευτός,55,0.000057
1270,ἀναγκάζω,55,0.000057
1271,εὑρος,55,0.000057
1272,ἀνατίθημι,55,0.000057
1273,πέτομαι,55,0.000057
1274,καρτερός,55,0.000057
1275,δέπας,55,0.000057
1276,κατηγορέω,55,0.000057
1277,νύμφη,55,0.000057
1278,νῶτον,55,0.000057
1279,εὔνοια,55,0.000057
1280,ἀνάγω,55,0.000057
1281,πολεμίζω,55,0.000057
1282,ἀκρόπολις,55,0.000057
1283,θαρσέω,55,0.000057
1284,ἥκος,55,0.000057
1285,γόος,55,0.000057
1286,τέλευτος,55,0.000057
1287,πεντακόσιοι,55,0.000057
1288,Μιλτιάδης,55,0.000057
1289,κατοικέω,55,0.000057
1290,ἄρουρα,55,0.000057
1291,ἠμέν,55,0.000057
1292,ὀστέον,55,0.000057
1293,ἡμέρη,55,0.000057
1294,συναγωγή,55,0.000057
1295,Πιλᾶτος,55,0.000057
1296,οὐσία,54,0.000056
1297,κινδυνεύς,54,0.000056
1298,εἶς,54,0.000056
1299,παρατίθημι,54,0.000056
1300,μῆκος,54,0.000056
1301,τέρας,54,0.000056
1302,πόρω,54,0.000056
1303,Ἀμπρακιώτης,54,0.000056
1304,ἔρημος,54,0.000056
1305,αἰγίοχος,54,0.000056
1306,τόφρα,54,0.000056
1307,ἄγχι,54,0.000056
1308,κράζω,54,0.000056
1309,εὐαγγελίζω,54,0.000056
1310,ἑορτή,53,0.000055
1311,ἐπαινέω,53,0.000055
1312,ὅρος,53,0.000055
1313,ἰατρός,53,0.000055
1314,μά,53,0.000055
1315,μισέω,53,0.000055
1316,τοὐναντίος,53,0.000055
1317,δόκη,53,0.000055
1318,πόποι,53,0.000055
1319,μακάριος,53,0.000055
1320,συνέρχομαι,53,0.000055
1321,ἔμι,53,0.000055
1322,Κερκύραιος,53,0.000055
1323,Φωκεύς,53,0.000055
1324,οἶκα,53,0.000055
1325,ἀραρίσκω,53,0.000055
1326,δμωή,53,0.000055
1327,οὐχί,53,0.000055
1328,βραχύς,52,0.000054
1329,ὅσιος,52,0.000054
1330,φήσωμος,52,0.000054
1331,ὥστι,52,0.000054
1332,διέρχομαι,52,0.000054
1333,προπάροιθε,52,0.000054
1334,ὑπήκοος,52,0.000054
1335,πένθος,52,0.000054
1336,πρόκειμαι,52,0.000054
1337,ἀνίημι,52,0.000054
1338,ἄπιστος,52,0.000054
1339,καίπερ,52,0.000054
1340,δέκατος,52,0.000054
1341,τάχιστος,52,0.000054
1342,Πολυκράτης,52,0.000054
1343,Ἠλεῖος,52,0.000054
1344,ἀφικνός,52,0.000054
1345,ὁπλιτός,52,0.000054
1346,Βαβυλών,52,0.000054
1347,αἴξ,52,0.000054
1348,ἱππότης,52,0.000054
1349,γυῖον,52,0.000054
1350,Ἅρπαγος,52,0.000054
1351,ἐπαγγελία,52,0.000054
1352,ἐναντίον,51,0.000053
1353,δημιουργός,51,0.000053
1354,ἀκοή,51,0.000053
1355,ἀλλότριος,51,0.000053
1356,μάλιστος,51,0.000053
1357,αἰσθόμενος,51,0.000053
1358,ποιόεις,51,0.000053
1359,ἀσθενής,51,0.000053
1360,παραγγέλλω,51,0.000053
1361,ἑξακόσιοι,51,0.000053
1362,τρίπους,51,0.000053
1363,ἐφίστημι,51,0.000053
1364,αἰπύς,51,0.000053
1365,ἔλπω,51,0.000053
1366,ἔδω,51,0.000053
1367,νέφος,51,0.000053
1368,σήμερον,51,0.000053
1369,πλεῖστον,50,0.000052
1370,ἐπιτήδευμα,50,0.000052
1371,ἦθος,50,0.000052
1372,σπουδή,50,0.000052
1373,συμβουλεύω,50,0.000052
1374,ἕλκος,50,0.000052
1375,ποικίλος,50,0.000052
1376,κέρδος,50,0.000052
1377,κασίγνητος,50,0.000052
1378,ῥήγνυμι,50,0.000052
1379,πῆμα,50,0.000052
1380,ἐφέπω,50,0.000052
1381,ἀκτή,50,0.000052
1382,ἐκλείπω,50,0.000052
1383,μαντεῖον,50,0.000052
1384,περιγίγνομαι,50,0.000052
1385,Παυσανίας,50,0.000052
1386,φυλή,50,0.000052
1387,ἔλαιον,50,0.000052
1388,ἱστός,50,0.000052
1389,ἀγχοῦ,50,0.000052
1390,ὀδούς,50,0.000052
1391,ζώω,50,0.000052
1392,παραβολή,50,0.000052
1393,ὠφέλιος,49,0.000051
1394,σκέπτομαι,49,0.000051
1395,ὅμος,49,0.000051
1396,κακία,49,0.000051
1397,ἀξιός,49,0.000051
1398,ἑξῆς,49,0.000051
1399,μάχαιρα,49,0.000051
1400,κράτιστος,49,0.000051
1401,τέταρτος,49,0.000051
1402,συχνός,49,0.000051
1403,γυμνός,49,0.000051
1404,ψεῦδος,49,0.000051
1405,μαλακός,49,0.000051
1406,ἱκέτης,49,0.000051
1407,ὕβρις,49,0.000051
1408,λύπη,49,0.000051
1409,ὄνειρος,49,0.000051
1410,ἀπόθανος,49,0.000051
1411,ἐγγύθεν,49,0.000051
1412,αὐτόθεν,49,0.000051
1413,Ἀντιγόνη,49,0.000051
1414,θάπτω,49,0.000051
1415,λέχος,49,0.000051
1416,εἰσβάλλω,49,0.000051
1417,Μεσσήνιοι,49,0.000051
1418,πέμπος,49,0.000051
1419,ἀργύρεος,49,0.000051
1420,ἅλιος,49,0.000051
1421,θείνω,49,0.000051
1422,ἱππόδαμος,49,0.000051
1423,γλυκύς,48,0.000050
1424,δημοκρατία,48,0.000050
1425,ὁμολογία,48,0.000050
1426,πρόσειμι,48,0.000050
1427,ποιεύς,48,0.000050
1428,μήτης,48,0.000050
1429,δένδρεον,48,0.000050
1430,γεωργός,48,0.000050
1431,τοκεύς,48,0.000050
1432,πλήσσω,48,0.000050
1433,αἰδοῖος,48,0.000050
1434,θρίξ,48,0.000050
1435,διάνοια,48,0.000050
1436,ἁλίσκομαι,48,0.000050
1437,νεφέλη,48,0.000050
1438,παρθένος,48,0.000050
1439,Μηδικός,48,0.000050
1440,σφέτερος,48,0.000050
1441,Λέσβος,48,0.000050
1442,δικαιόω,48,0.000050
1443,ἐπήν,48,0.000050
1444,οἰκοδομέω,48,0.000050
1445,εὖρος,48,0.000050
1446,ὑσμίνη,48,0.000050
1447,ἀίσσω,48,0.000050
1448,φανερόω,48,0.000050
1449,ὀδύρομαι,47,0.000049
1450,ἀδίκημα,47,0.000049
1451,πλούσιος,47,0.000049
1452,ποίησος,47,0.000049
1453,δειλός,47,0.000049
1454,γονεύς,47,0.000049
1455,ἄργυρος,47,0.000049
1456,ἔστος,47,0.000049
1457,Πυθία,47,0.000049
1458,ἀθρόος,47,0.000049
1459,Λακωνικός,47,0.000049
1460,ἀπαλλαξείω,47,0.000049
1461,ἀρχαῖος,47,0.000049
1462,δόκιμος,47,0.000049
1463,ῥεῖθρον,47,0.000049
1464,κόρυς,47,0.000049
1465,σθένος,47,0.000049
1466,τεός,47,0.000049
1467,ἑβδομήκοντα,47,0.000049
1468,ἀνάστασις,47,0.000049
1469,τέμενος,47,0.000049
1470,Γύλιππος,47,0.000049
1471,Τισσαφέρνης,47,0.000049
1472,Τισσαφέρνη,47,0.000049
1473,ἐντέλλω,47,0.000049
1474,ἀσθένεια,46,0.000048
1475,ποίησις,46,0.000048
1476,πῆ,46,0.000048
1477,μέγιστος,46,0.000048
1478,τύπος,46,0.000048
1479,Θέτις,46,0.000048
1480,ἀποδείκνυμι,46,0.000048
1481,Κρής,46,0.000048
1482,κλῆρος,46,0.000048
1483,παντοῖος,46,0.000048
1484,τελευταῖος,46,0.000048
1485,μυθέομαι,46,0.000048
1486,νησιώτης,46,0.000048
1487,περιβάλλω,46,0.000048
1488,Κερυκυραῖος,46,0.000048
1489,παραπλέω,46,0.000048
1490,ψήφισμα,46,0.000048
1491,ἔαρ,46,0.000048
1492,Κρήτη,46,0.000048
1493,τέρπω,46,0.000048
