Rank,Lemma,WeightedScore,RawCount
14037,στίλβος,0.000171,2
14038,χλάω,0.000171,2
14039,Ποσιδείος,0.000171,2
14040,Περίβοια,0.000171,2
14041,τρύγω,0.000171,2
14042,γανάω,0.000171,2
14043,Ναυβολίδης,0.000171,2
14044,χρυσήνιος,0.000171,2
14045,ταρύς,0.000171,2
14046,λουτροχόος,0.000171,2
14047,γάστρα,0.000171,2
14048,διαπράθω,0.000171,2
14049,μετανίσσομαι,0.000171,2
14050,τετραχθά,0.000171,2
14051,διασχίζω,0.000171,2
14052,πανδαμάτωρ,0.000171,2
14053,περιτροπέω,0.000171,2
14054,συντίδημι,0.000171,2
14055,φαεσίμβροτος,0.000171,2
14056,Πράμνειος,0.000171,2
14057,βεβόλημαι,0.000171,2
14058,πολυφάρμακος,0.000171,2
14059,χαριεστάτης,0.000171,2
14060,καθύπερτον,0.000171,2
14061,σκαίρω,0.000171,2
14062,δικασπόλος,0.000171,2
14063,ποτάομαι,0.000171,2
14064,θρασυμέμνων,0.000171,2
14065,Κρείων,0.000171,2
14066,πιτνάσκω,0.000171,2
14067,Κασσάνδρης,0.000171,2
14068,πέλεθρον,0.000171,2
14069,προσπλάζω,0.000171,2
14070,μινύω,0.000171,2
14071,λαγκάνω,0.000171,2
14072,βέρεθρον,0.000171,2
14073,μυκηθμός,0.000171,2
14074,στρεύγω,0.000171,2
14075,στύγος,0.000171,2
14076,τάλλω,0.000171,2
14077,μετέπω,0.000171,2
14078,πρόχνυον,0.000171,2
14079,συβόσιος,0.000171,2
14080,παρατεκταίνομαι,0.000171,2
14081,συνάγνυμι,0.000171,2
14082,νηκερδής,0.000171,2
14083,καλλίκομος,0.000171,2
14084,φωριαμός,0.000171,2
14085,ποικίλμα,0.000171,2
14086,μάστις,0.000171,2
14087,πτόλις,0.000171,2
14088,πιστόω,0.000171,2
14089,πρυμνήσιον,0.000171,2
14090,περιώσιος,0.000171,2
14091,πολύβουλος,0.000171,2
14092,βοάγρια,0.000171,2
14093,κατηφέω,0.000171,2
14094,προβιβάω,0.000171,2
14095,λέπω,0.000171,2
14096,Πολύκτωρ,0.000171,2
14097,προπροκυλίνδω,0.000171,2
14098,βουγάιος,0.000171,2
14099,τρίγληνος,0.000171,2
14100,μορόεις,0.000171,2
14101,κάγκανος,0.000171,2
14102,πολυτλήμων,0.000171,2
14103,κέομαι,0.000171,2
14104,μετοιχέω,0.000171,2
14105,τερμιόεις,0.000171,2
14106,μελανόχρους,0.000171,2
14107,λικριφύς,0.000171,2
14108,πολυηχής,0.000171,2
14109,καταρητύω,0.000171,2
14110,τραφερός,0.000171,2
14111,σκιερός,0.000171,2
14112,κάλξ,0.000171,2
14113,Κένταυρος,0.000171,2
14114,κουρότερος,0.000171,2
14115,σώκω,0.000171,2
14116,τετραθέλυμνος,0.000171,2
14117,φθισίμβροτος,0.000171,2
14118,δυσηλεγής,0.000171,2
14119,μεγαλίζομαι,0.000171,2
14120,μετοχλίζω,0.000171,2
14121,δαιδάλλω,0.000171,2
14122,πλατή,0.000171,2
14123,φάρος,0.000171,2
14124,Κεφαλλήν,0.000171,2
14125,νήφω,0.000171,7
14126,βουλεύομαι,0.000171,7
14127,κάρφος,0.000171,7
14128,μήτρα,0.000170,5
14129,ῥομφαία,0.000169,7
14130,ὄπισθεν,0.000169,7
14131,ᾠδή,0.000169,7
14132,Συμεών,0.000169,7
14133,Λευί,0.000169,7
14134,ἀήρ,0.000169,7
14135,Ἑβραϊστί,0.000169,7
14136,θεῖον,0.000169,7
14137,πτῶμα,0.000169,7
14138,πλατεῖα,0.000169,7
14139,ἄμωμος,0.000169,7
14140,εἰδωλολάτρης,0.000169,7
14141,ἀφθαρσία,0.000169,7
14142,ἐνδυναμόω,0.000169,7
14143,ἀτιμία,0.000169,7
14144,ἐνίστημι,0.000169,7
14145,ἀγωνίζομαι,0.000169,7
14146,ἡμέτερος,0.000169,7
14147,ἐκλογή,0.000169,7
14148,ἀνταποδίδωμι,0.000169,7
14149,μακροθυμέω,0.000169,7
14150,φίλημα,0.000169,7
14151,ἀπάτη,0.000169,7
14152,στοιχεῖον,0.000169,7
14153,ταπεινοφροσύνη,0.000169,7
14154,φυσιόω,0.000169,7
14155,ἀπείθεια,0.000169,7
14156,ἀποτίθημι,0.000169,7
14157,ψαλμός,0.000169,7
14158,ἁπλότης,0.000169,7
14159,ἅλας,0.000169,7
14160,ἰατρός,0.000169,7
14161,ἀεί,0.000169,7
14162,ἀργός,0.000169,7
14163,ἁγνός,0.000169,7
14164,ζηλωτής,0.000169,7
14165,ποταπός,0.000169,7
14166,φιμόω,0.000169,7
14167,πανταχοῦ,0.000169,7
14168,καθαρισμός,0.000169,7
14169,εὐκοπώτερος,0.000169,7
14170,συνανάκειμαι,0.000169,7
14171,ῥήγνυμι,0.000169,7
14172,περιβλέπομαι,0.000169,7
14173,Βεελζεβούλ,0.000169,7
14174,ἀγέλη,0.000169,7
14175,ἔκστασις,0.000169,7
14176,χεῖλος,0.000169,7
14177,ἐπιλανθάνομαι,0.000169,7
14178,ἀγανακτέω,0.000169,7
14179,μαστιγόω,0.000169,7
14180,Ἰεριχώ,0.000169,7
14181,γαμίζω,0.000169,7
14182,δῶμα,0.000169,7
14183,σπεῖρα,0.000169,7
14184,ἀποδέχομαι,0.000169,7
14185,διατίθεμαι,0.000169,7
14186,λιθοβολέω,0.000169,7
14187,ἐπιδείκνυμι,0.000169,7
14188,ἐκζητέω,0.000169,7
14189,ἀξιόω,0.000169,7
14190,ἕλκω,0.000169,7
14191,ἐγκαλέω,0.000169,7
14192,ἀνάθεμα,0.000169,7
14193,ἐπίκειμαι,0.000169,7
14194,σαρκικός,0.000169,7
14195,ἀσεβής,0.000169,7
14196,ὀφειλέτης,0.000169,7
14197,παράβασις,0.000169,7
14198,δοκιμή,0.000169,7
14199,ἐλευθερόω,0.000169,7
14200,ἀφορμή,0.000169,7
14201,ἐμπίπτω,0.000169,7
14202,ἐπιστάτης,0.000169,7
14203,βρυγμός,0.000169,7
14204,Φρυγία,0.000169,5
14205,Πρασιάς,0.000168,5
14206,Γέτης,0.000168,5
14207,νήγνυμι,0.000168,5
14208,Λάδη,0.000168,5
14209,κρανίον,0.000167,5
14210,θύσανος,0.000167,3
14211,χήων,0.000167,3
14212,φάλλω,0.000167,3
14213,δυσχείμερος,0.000167,3
14214,Φηγεύς,0.000167,3
14215,χρυσάορος,0.000167,3
14216,χηρόω,0.000167,3
14217,Σόλυμοι,0.000167,3
14218,νεήλυς,0.000167,3
14219,διακριδόν,0.000167,3
14220,κρόσσαι,0.000167,3
14221,ζεύγλη,0.000167,3
14222,σεβάζομαι,0.000165,3
14223,προβιβάζω,0.000165,3
14224,τειχομαχέω,0.000162,4
14225,συγκατοικίζω,0.000162,4
14226,μαχίμωνος,0.000162,4
14227,πρόστετνυμι,0.000162,4
14228,δοράτιον,0.000162,4
14229,Νότιον,0.000162,4
14230,Καμαρίνηιος,0.000162,4
14231,γυμνοπαιδία,0.000162,4
14232,ναυκράτωρ,0.000162,4
14233,σταυρά,0.000162,4
14234,Κλαζομενίων,0.000162,4
14235,Τέος,0.000162,4
14236,συμπήγνυμι,0.000161,3
14237,Σκάνδεια,0.000161,3
14238,Λαρίσης,0.000161,3
14239,μαναάνω,0.000155,3
14240,Σελήνη,0.000155,3
14241,θεοσβής,0.000155,3
14242,κολούω,0.000155,3
14243,συμποτέω,0.000155,3
14244,Κιμμέριος,0.000154,6
14245,Σαδυάττης,0.000154,6
14246,συναλίζω,0.000154,6
14247,κατήκους,0.000154,6
14248,Φραόρτης,0.000154,6
14249,Μαιήτις,0.000154,6
14250,συρία,0.000154,6
14251,κύρνος,0.000154,6
14252,Πηδασεύς,0.000154,6
14253,Γύνδης,0.000154,6
14254,κέγχρος,0.000154,6
14255,στεινός,0.000154,6
14256,μέζον,0.000154,6
14257,μελεδωνός,0.000154,6
14258,Τευκρός,0.000154,6
14259,κολοσσός,0.000154,6
14260,πάτρος,0.000154,6
14261,σταθμόω,0.000154,6
14262,πυλουρός,0.000154,6
14263,δασμοφόρος,0.000154,6
14264,Μιτροβάτης,0.000154,6
14265,Δημοκήδεα,0.000154,6
14266,Σόσος,0.000154,6
14267,Τάνας,0.000154,6
14268,Σαυροματός,0.000154,6
14269,Σάλμος,0.000154,6
14270,κρέννω,0.000154,6
14271,χειμερίζω,0.000154,6
14272,φαντάζομαι,0.000154,3
14273,Καύκων,0.000152,3
14274,κέδρος,0.000152,3
14275,κάθιω,0.000152,3
14276,μουνόομαι,0.000152,3
14277,φώκη,0.000152,3
14278,βούκολος,0.000152,3
14279,θυρίς,0.000152,3
14280,κόλασις,0.000152,3
14281,νυστάζω,0.000152,3
14282,βραδύνω,0.000152,3
14283,στεναγμός,0.000152,3
14284,συμπάσχω,0.000152,3
14285,πόμα,0.000151,6
14286,παραθήκη,0.000150,6
14287,παραμύθιος,0.000149,2
14288,ναυπηγός,0.000149,2
14289,πρότατος,0.000149,2
14290,θύναμαι,0.000149,2
14291,παθήμη,0.000149,2
14292,χαλαρός,0.000149,2
14293,εμμι,0.000149,2
14294,Φοινικικός,0.000149,2
14295,μεθεκτέος,0.000149,2
14296,μηνθάνω,0.000149,2
14297,περιαλγέω,0.000149,2
14298,συμφύλαξ,0.000149,2
14299,διαλλαγέομαι,0.000149,2
14300,βολεύς,0.000149,2
14301,προπολόω,0.000149,2
14302,σμικράω,0.000149,2
14303,συνερίζω,0.000149,2
14304,καταφρόνησις,0.000149,2
14305,καλαιόω,0.000149,2
14306,μεταμέλεια,0.000149,2
14307,περιπέπλω,0.000149,2
14308,δουλέω,0.000149,2
14309,σύλω,0.000149,2
14310,πετρώδη,0.000149,2
14311,δερμάτινος,0.000149,3
14312,Μενδήσιος,0.000148,5
14313,προπύλαια,0.000148,5
14314,φρύγανος,0.000148,5
14315,Δρύοπες,0.000148,5
14316,παχύτης,0.000148,5
14317,φραγμός,0.000148,6
14318,Κάρυστος,0.000148,4
14319,Γυγαίη,0.000148,4
14320,δενδρόος,0.000148,4
14321,μάντιος,0.000148,4
14322,κάλυξ,0.000148,4
14323,ταχυτής,0.000148,4
14324,σπυρίς,0.000147,6
14325,νηστεία,0.000147,6
14326,Μίμας,0.000146,2
14327,Φάρος,0.000146,2
14328,Κύκλωψ,0.000146,2
14329,Λαιστρυγόνες,0.000146,2
14330,σάνω,0.000146,2
14331,καταδαμάζω,0.000146,2
14332,Νήρικος,0.000146,2
14333,θάμβω,0.000146,2
14334,Λαοδίκεια,0.000145,6
14335,πυρόομαι,0.000145,6
14336,ἐραυνάω,0.000145,6
14337,ἐκδικέω,0.000145,6
14338,ὁμοίωμα,0.000145,6
14339,ἀποφέρω,0.000145,6
14340,ἀναμιμνῄσκω,0.000145,6
14341,ἐπιφάνεια,0.000145,6
14342,στρατεύομαι,0.000145,6
14343,ὑπομιμνῄσκω,0.000145,6
14344,ἀπειθής,0.000145,6
14345,Ἰκόνιον,0.000145,6
14346,Λύστρα,0.000145,6
14347,πληροφορέω,0.000145,6
14348,ἀγών,0.000145,6
14349,ἀπολείπω,0.000145,6
14350,Τρῳάς,0.000145,6
14351,Ἀλέξανδρος,0.000145,6
14352,Ἀκύλας,0.000145,6
14353,ἀξίως,0.000145,6
14354,ἀναπληρόω,0.000145,6
14355,φιλαδελφία,0.000145,6
14356,ἐποικοδομέω,0.000145,6
14357,εἰκῇ,0.000145,6
14358,πρᾶξις,0.000145,6
14359,ἐπιταγή,0.000145,6
14360,ἀνόητος,0.000145,6
14361,ἄκαρπος,0.000145,6
14362,ἁγνίζω,0.000145,6
14363,προορίζω,0.000145,6
14364,πεποίθησις,0.000145,6
14365,ἐγκακέω,0.000145,6
14366,ἐργασία,0.000145,6
14367,ὀσμή,0.000145,6
14368,Ναζαρηνός,0.000145,6
14369,πενθερά,0.000145,6
14370,διεγείρω,0.000145,6
14371,διαπεράω,0.000145,6
14372,πήρα,0.000145,6
14373,Ἡρῳδιάς,0.000145,6
14374,ἀπορέω,0.000145,6
14375,ἐξαυτῆς,0.000145,6
14376,ἀνακλίνω,0.000145,6
14377,κόφινος,0.000145,6
14378,ἀποτάσσομαι,0.000145,6
14379,μοιχαλίς,0.000145,6
14380,συλλαλέω,0.000145,6
14381,ἀποκόπτω,0.000145,6
14382,χρῆμα,0.000145,6
14383,ἐμπτύω,0.000145,6
14384,στρώννυμι,0.000145,6
14385,ὡσαννά,0.000145,6
14386,ἀποδημέω,0.000145,6
14387,ἀτιμάζω,0.000145,6
14388,ὑπόκρισις,0.000145,6
14389,ἄκρον,0.000145,6
14390,καταφιλέω,0.000145,6
14391,σινδών,0.000145,6
14392,Κυρηναῖος,0.000145,6
14393,ὄξος,0.000145,6
14394,καταπέτασμα,0.000145,6
14395,ἕνδεκα,0.000145,6
14396,ὑποπόδιον,0.000145,6
14397,ἱνατί,0.000145,6
14398,ἀλλάσσω,0.000145,6
14399,ἀπωθέομαι,0.000145,6
14400,συνευδοκέω,0.000145,6
14401,ὑποδείκνυμι,0.000145,6
14402,διερμηνεύω,0.000145,6
14403,ἐξηγέομαι,0.000145,6
14404,Ναζαρέθ,0.000145,6
14405,ἀνθρώπινος,0.000145,6
14406,σκληρύνω,0.000145,6
14407,ὕπνος,0.000145,6
14408,ἐπιβαίνω,0.000145,6
14409,αἰγιαλός,0.000145,6
14410,εὔχομαι,0.000145,6
14411,φθαρτός,0.000145,6
14412,πρόσκομμα,0.000145,6
14413,εἴπερ,0.000145,6
14414,ὅπλον,0.000145,6
14415,ἐξαπατάω,0.000145,6
14416,ἐγκεντρίζω,0.000145,6
14417,ἐπαινέω,0.000145,6
14418,μεσίτης,0.000145,6
14419,βαρέω,0.000145,6
14420,ὁμολογία,0.000145,6
14421,ἐπίγειος,0.000145,6
14422,Ναθαναήλ,0.000145,6
14423,τρώγω,0.000145,6
14424,ἀποθήκη,0.000145,6
14425,ὄναρ,0.000145,6
14426,Λίβυς,0.000142,4
14427,χρησμολόγος,0.000142,4
14428,Λημνιός,0.000142,4
14429,μηδίομαι,0.000142,4
14430,μείτομαι,0.000142,4
14431,διώθω,0.000142,4
14432,Σάνη,0.000142,4
14433,Ποσειδώνιος,0.000142,4
14434,Κάρνεια,0.000142,4
14435,νεωστός,0.000142,4
14436,κατασείω,0.000142,5
14437,διορύσσω,0.000142,5
14438,Κλεωνή,0.000142,3
14439,Κάμειρος,0.000142,3
14440,Κίλλα,0.000141,2
14441,Θεστορίδης,0.000141,2
14442,ξυνήιος,0.000141,2
14443,κερδαλεόφρων,0.000141,2
14444,τεταγών,0.000141,2
14445,νηγάτεος,0.000141,2
14446,Πυλοιγενής,0.000141,2
14447,συνθεσία,0.000141,2
14448,μιμνάζω,0.000141,2
14449,πρόβλητις,0.000141,2
14450,δουλιχόδειρος,0.000141,2
14451,γλάγος,0.000141,2
14452,πολυτρήρων,0.000141,2
14453,Χαλκωδοντιάδης,0.000141,2
14454,τειχιόεις,0.000141,2
14455,Ταλαιονίδης,0.000141,2
14456,Κτέατος,0.000141,2
14457,Λύκτος,0.000141,2
14458,Μύνης,0.000141,2
14459,Πύρασος,0.000141,2
14460,λεχέοιαι,0.000141,2
14461,Ποδάρκης,0.000141,2
14462,Φυλακίδης,0.000141,2
14463,Ποδαλείριος,0.000141,2
14464,Τιτάν,0.000141,2
14465,καλλίρρους,0.000141,2
14466,Πρόθοος,0.000141,2
14467,Φηρητιάδης,0.000141,2
14468,Τυφωεύς,0.000141,2
14469,Μέροπος,0.000141,2
14470,Περκώσιον,0.000141,2
14471,Πυραίχμης,0.000141,2
14472,προμαχίζω,0.000141,2
14473,Δύσπαρις,0.000141,2
14474,γυναιμανής,0.000141,2
14475,νύος,0.000141,2
14476,Ταλθύβιον,0.000141,2
14477,γάλοως,0.000141,2
14478,Πάνθοος,0.000141,2
14479,λειριόεις,0.000141,2
14480,Σαγγαρίος,0.000141,2
14481,κτίλος,0.000141,2
14482,Λαομεδοντιάδης,0.000141,2
14483,διαμάω,0.000141,2
14484,νεκτάρεος,0.000141,2
14485,παραβλώσκω,0.000141,2
14486,μόγος,0.000141,2
14487,Λαοδόκος,0.000141,2
14488,Λυκηγενής,0.000141,2
14489,κυκλός,0.000141,2
14490,παρίσχω,0.000141,2
14491,μελάντερον,0.000141,2
14492,Πελάγων,0.000141,2
14493,καυστείραι,0.000141,2
14494,κέντορος,0.000141,2
14495,πολύκλητος,0.000141,2
14496,χαλκεοθώρηξ,0.000141,2
14497,θρέπτρα,0.000141,2
14498,ταμεσίχρος,0.000141,2
14499,χολάς,0.000141,2
14500,Δάρης,0.000141,2
14501,τειχεσιπλής,0.000141,2
14502,συλεύω,0.000141,2
14503,κύστις,0.000141,2
14504,Πήδαιος,0.000141,2
14505,κατερείπω,0.000141,2
14506,Φαίνοπος,0.000141,2
14507,πρωτοπαγής,0.000141,2
14508,δίζυξ,0.000141,2
14509,θλάω,0.000141,2
14510,μελαίνω,0.000141,2
14511,τριγλώχις,0.000141,2
14512,Παιήων,0.000141,2
14513,λαισήιον,0.000141,2
14514,Κρήθων,0.000141,2
14515,διδυμάων,0.000141,2
14516,τάρφεσις,0.000141,2
14517,Μύδων,0.000141,2
14518,κύμβαχος,0.000141,2
14519,Κυδοιμός,0.000141,2
14520,πλήμνη,0.000141,2
14521,τετραφάληρος,0.000141,2
14522,πρύλεος,0.000141,2
14523,φλόγεος,0.000141,2
14524,κεντρηνεκής,0.000141,2
14525,βριθοσύνη,0.000141,2
14526,δεκάχιλοι,0.000141,2
14527,ζώς,0.000141,2
14528,Βουκολίων,0.000141,2
14529,Χίμαιρα,0.000141,2
14530,Λαοδάμεια,0.000141,2
14531,καταλιπλάνω,0.000141,2
14532,πόρκης,0.000141,2
14533,δαίρω,0.000141,2
14534,κακομήχανος,0.000141,2
14535,παρακοίτης,0.000141,2
14536,στατός,0.000141,2
14537,κροαίνω,0.000141,2
14538,Μενέσθιος,0.000141,2
14539,κορυνήτης,0.000141,2
14540,Δαρδανίωνες,0.000141,2
14541,μετήορος,0.000141,2
14542,χαλκόπους,0.000141,2
14543,Γάργαρος,0.000141,2
14544,παρηορία,0.000141,2
14545,φύγαδε,0.000141,2
14546,Πόδαργος,0.000141,2
14547,μέσητον,0.000141,2
14548,τελέωος,0.000141,2
14549,χρυσόπτερος,0.000141,2
14550,γυιόω,0.000141,2
14551,διαείδω,0.000141,2
14552,διικνέομαι,0.000141,2
14553,Λεσβίς,0.000141,2
14554,Χρυσόθεμις,0.000141,2
14555,μείλια,0.000141,2
14556,ζαθύς,0.000141,2
14557,βαθύλειμος,0.000141,2
14558,πολυβέομαι,0.000141,2
14559,θαάσσω,0.000141,2
14560,περιχόομαι,0.000141,2
14561,τελείω,0.000141,2
14562,παραρρητός,0.000141,2
14563,Κουράτες,0.000141,2
14564,μεταναίνομαι,0.000141,2
14565,Φόρβας,0.000141,2
14566,πρόθελυμνος,0.000141,2
14567,σκοπιάζω,0.000141,2
14568,θρασυκάρδιος,0.000141,2
14569,περίοιδα,0.000141,2
14570,Μόλος,0.000141,2
14571,κτίδεος,0.000141,2
14572,διασκοπιάομαι,0.000141,2
14573,Καύκωνες,0.000141,2
14574,δράγμα,0.000141,2
14575,μετώπιος,0.000141,2
